"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"1216",7,"gap",8,"b","0","-","-",3325,"L1","Unambiguous",3325
"1241",7,"gap",4,"b","0","-","-",5840,"L1","Unambiguous",5840
"1251",7,"gap",12,"b","0","-","-",4572,"L1","Unambiguous",4572
"1258",7,"gap",2,"b","0","-","-",4586,"L1","Unambiguous",4586
"1275",8,"gap",5,"b","0","-","-",6786,"L1","Unambiguous",6786
"1282",8,"gap",8,"a","0","-","-",4508,"L1","Ambiguous",4508
"1296",8,"gap",9,"b","0","-","-",11215,"L1","Unambiguous",11215
"1303",8,"gap",7,"b","0","-","-",4855,"L1","Unambiguous",4855
"1311",8,"gap",12,"a","0","-","-",11463,"L1","Ambiguous",11463
"1322",8,"gap",11,"b","0","-","-",7411,"L1","Unambiguous",7411
"1335",8,"gap",4,"a","0","-","-",8906,"L1","Ambiguous",8906
"1345",8,"gap",6,"a","0","-","-",4277,"L1","Ambiguous",4277
"1377",8,"gap",10,"a","0","-","-",7713,"L1","Ambiguous",7713
"1415",8,"gap",2,"a","0","-","-",5994,"L1","Ambiguous",5994
"1419",8,"gap",1,"b","0","-","-",10291,"L1","Unambiguous",10291
"1430",8,"gap",3,"b","0","-","-",8329,"L1","Unambiguous",8329
"1472",9,"gap",4,"b","0","-","-",3996,"L1","Unambiguous",3996
"1478",9,"gap",3,"a","0","-","-",3095,"L1","Ambiguous",3095
"1491",9,"gap",2,"b","0","-","-",2688,"L1","Unambiguous",2688
"1505",9,"gap",10,"b","0","-","-",4793,"L1","Unambiguous",4793
"1522",9,"gap",5,"a","0","-","-",2780,"L1","Ambiguous",2780
"1525",9,"gap",1,"a","0","-","-",2800,"L1","Ambiguous",2800
"1546",9,"gap",8,"b","0","-","-",5175,"L1","Unambiguous",5175
"1574",9,"gap",11,"a","0","-","-",3556,"L1","Ambiguous",3556
"1577",9,"gap",9,"a","0","-","-",2659,"L1","Ambiguous",2659
"1585",9,"gap",6,"b","0","-","-",2749,"L1","Unambiguous",2749
"1600",9,"gap",12,"b","0","-","-",2994,"L1","Unambiguous",2994
"1618",9,"gap",7,"a","0","-","-",2796,"L1","Ambiguous",2796
"1640",10,"gap",12,"a","0","-","-",3146,"L1","Ambiguous",3146
"1651",10,"gap",8,"a","0","-","-",4638,"L1","Ambiguous",4638
"1658",10,"gap",5,"b","0","-","-",4881,"L1","Unambiguous",4881
"1666",10,"gap",11,"b","0","-","-",2849,"L1","Unambiguous",2849
"1672",10,"gap",9,"b","0","-","-",4120,"L1","Unambiguous",4120
"1678",10,"gap",3,"b","0","-","-",3732,"L1","Unambiguous",3732
"1691",10,"gap",2,"a","0","-","-",3057,"L1","Ambiguous",3057
"1701",10,"gap",6,"a","0","-","-",12475,"L1","Ambiguous",NA
"1713",10,"gap",4,"a","0","-","-",3521,"L1","Ambiguous",3521
"1721",10,"gap",1,"b","0","-","-",4081,"L1","Unambiguous",4081
"1737",10,"gap",10,"a","0","-","-",4451,"L1","Ambiguous",4451
"1773",10,"gap",7,"b","0","-","-",2795,"L1","Unambiguous",2795
"1824",11,"gap",8,"b","0","-","-",3278,"L1","Unambiguous",3278
"1830",11,"gap",12,"b","0","-","-",4259,"L1","Unambiguous",4259
"1833",11,"gap",1,"a","0","-","-",3585,"L1","Ambiguous",3585
"1852",11,"gap",3,"a","0","-","-",3997,"L1","Ambiguous",3997
"1888",11,"gap",2,"b","0","-","-",4325,"L1","Unambiguous",4325
"1907",11,"gap",11,"a","0","-","-",3083,"L1","Ambiguous",3083
"1929",11,"gap",4,"b","0","-","-",3482,"L1","Unambiguous",3482
"1939",11,"gap",10,"b","0","-","-",3535,"L1","Unambiguous",3535
"1942",11,"gap",5,"a","0","-","-",3623,"L1","Ambiguous",3623
"1959",11,"gap",7,"a","0","-","-",4996,"L1","Ambiguous",4996
"1963",11,"gap",6,"b","0","-","-",3126,"L1","Unambiguous",3126
"1973",11,"gap",9,"a","0","-","-",2992,"L1","Ambiguous",2992
"2007",12,"gap",6,"a","0","-","-",9679,"L1","Ambiguous",9679
"2013",12,"gap",3,"b","0","-","-",2711,"L1","Unambiguous",2711
"2022",12,"gap",7,"b","0","-","-",4888,"L1","Unambiguous",4888
"2029",12,"gap",2,"a","0","-","-",4177,"L1","Ambiguous",4177
"2049",12,"gap",12,"a","0","-","-",5432,"L1","Ambiguous",5432
"2064",12,"gap",5,"b","0","-","-",7603,"L1","Unambiguous",7603
"2083",12,"gap",10,"a","0","-","-",3605,"L1","Ambiguous",3605
"2097",12,"gap",11,"b","0","-","-",5251,"L1","Unambiguous",5251
"2101",12,"gap",1,"b","0","-","-",3615,"L1","Unambiguous",3615
"2107",12,"gap",9,"b","0","-","-",1678,"L1","Unambiguous",1678
"2141",12,"gap",8,"a","0","-","-",2864,"L1","Ambiguous",2864
"2155",12,"gap",4,"a","0","-","-",3194,"L1","Ambiguous",3194
"2201",13,"gap",12,"b","0","-","-",4401,"L1","Unambiguous",4401
"2208",13,"gap",8,"b","0","-","-",4560,"L1","Unambiguous",4560
"2215",13,"gap",10,"b","0","-","-",5890,"L1","Unambiguous",5890
"2222",13,"gap",6,"b","0","-","-",4084,"L1","Unambiguous",4084
"2226",13,"gap",11,"a","0","-","-",4951,"L1","Ambiguous",4951
"2278",13,"gap",5,"a","0","-","-",4807,"L1","Ambiguous",4807
"2285",13,"gap",1,"a","0","-","-",4425,"L1","Ambiguous",4425
"2316",13,"gap",2,"b","0","-","-",4426,"L1","Unambiguous",4426
"2323",13,"gap",4,"b","0","-","-",5577,"L1","Unambiguous",5577
"2330",13,"gap",3,"a","0","-","-",4186,"L1","Ambiguous",4186
"2334",13,"gap",9,"a","0","-","-",5761,"L1","Ambiguous",5761
"2338",13,"gap",7,"a","0","-","-",4727,"L1","Ambiguous",4727
"2358",14,"gap",6,"a","0","-","-",6553,"L1","Ambiguous",6553
"2365",14,"gap",8,"a","0","-","-",4497,"L1","Ambiguous",4497
"2369",14,"gap",9,"b","0","-","-",4862,"L1","Unambiguous",4862
"2376",14,"gap",7,"b","0","-","-",4819,"L1","Unambiguous",4819
"2393",14,"gap",1,"b","0","-","-",5340,"L1","Unambiguous",5340
"2403",14,"gap",11,"b","0","-","-",3707,"L1","Unambiguous",3707
"2411",14,"gap",2,"a","0","-","-",6832,"L1","Ambiguous",6832
"2428",14,"gap",5,"b","0","-","-",4654,"L1","Unambiguous",4654
"2452",14,"gap",12,"a","0","-","-",4551,"L1","Ambiguous",4551
"2466",14,"gap",10,"a","0","-","-",5695,"L1","Ambiguous",5695
"2484",14,"gap",4,"a","0","-","-",4540,"L1","Ambiguous",4540
"2502",14,"gap",3,"b","0","-","-",4419,"L1","Unambiguous",4419
"2541",15,"gap",11,"a","0","-","-",8817,"L1","Ambiguous",8817
"2553",15,"gap",6,"b","0","-","-",5215,"L1","Unambiguous",5215
"2563",15,"gap",3,"a","0","-","-",3942,"L1","Ambiguous",3942
"2590",15,"gap",12,"b","0","-","-",4986,"L1","Unambiguous",4986
"2631",15,"gap",4,"b","0","-","-",9233,"L1","Unambiguous",9233
"2639",15,"gap",10,"b","0","-","-",4666,"L1","Unambiguous",4666
"2649",15,"gap",5,"a","0","-","-",25898,"L1","Ambiguous",25898
"2652",15,"gap",2,"b","0","-","-",10569,"L1","Unambiguous",10569
"2674",15,"gap",8,"b","0","-","-",3321,"L1","Unambiguous",3321
"2687",15,"gap",1,"a","0","-","-",9103,"L1","Ambiguous",9103
"2690",15,"gap",7,"a","0","-","-",7358,"L1","Ambiguous",7358
"2697",15,"gap",9,"a","0","-","-",1702,"L1","Ambiguous",1702
"2728",16,"gap",5,"b","0","-","-",4075,"L1","Unambiguous",4075
"2745",16,"gap",12,"a","0","-","-",4341,"L1","Ambiguous",4341
"2771",16,"gap",11,"b","0","-","-",4031,"L1","Unambiguous",4031
"2774",16,"gap",10,"a","0","-","-",4530,"L1","Ambiguous",4530
"2778",16,"gap",8,"a","0","-","-",4477,"L1","Ambiguous",4477
"2809",16,"gap",1,"b","0","-","-",4071,"L1","Unambiguous",4071
"2816",16,"gap",6,"a","0","-","-",6617,"L1","Ambiguous",6617
"2823",16,"gap",7,"b","0","-","-",5179,"L1","Unambiguous",5179
"2826",16,"gap",2,"a","0","-","-",6063,"L1","Ambiguous",6063
"2833",16,"gap",3,"b","0","-","-",3639,"L1","Unambiguous",3639
"2847",16,"gap",9,"b","0","-","-",7424,"L1","Unambiguous",7424
"2860",16,"gap",4,"a","0","-","-",4865,"L1","Ambiguous",4865
"2897",17,"gap",7,"a","0","-","-",3906,"L1","Ambiguous",3906
"2918",17,"gap",10,"b","0","-","-",3058,"L1","Unambiguous",3058
"2937",17,"gap",1,"a","0","-","-",4299,"L1","Ambiguous",4299
"2940",17,"gap",11,"a","0","-","-",3787,"L1","Ambiguous",3787
"2943",17,"gap",4,"b","0","-","-",2718,"L1","Unambiguous",2718
"2950",17,"gap",8,"b","0","-","-",2770,"L1","Unambiguous",2770
"2965",17,"gap",12,"b","0","-","-",5561,"L1","Unambiguous",5561
"2973",17,"gap",3,"a","0","-","-",2876,"L1","Ambiguous",2876
"2977",17,"gap",5,"a","0","-","-",4317,"L1","Ambiguous",4317
"2984",17,"gap",2,"b","0","-","-",2675,"L1","Unambiguous",2675
"3008",17,"gap",6,"b","0","-","-",2596,"L1","Unambiguous",2596
"3025",17,"gap",9,"a","0","-","-",4026,"L1","Ambiguous",4026
"3078",18,"gap",6,"a","0","-","-",3134,"L1","Ambiguous",3134
"3125",18,"gap",5,"b","0","-","-",3832,"L1","Unambiguous",3832
"3139",18,"gap",3,"b","0","-","-",4149,"L1","Unambiguous",4149
"3149",18,"gap",11,"b","0","-","-",2998,"L1","Unambiguous",2998
"3153",18,"gap",10,"a","0","-","-",4200,"L1","Ambiguous",4200
"3164",18,"gap",2,"a","0","-","-",3060,"L1","Ambiguous",3060
"3178",18,"gap",12,"a","0","-","-",3700,"L1","Ambiguous",3700
"3184",18,"gap",9,"b","0","-","-",7982,"L1","Unambiguous",7982
"3197",18,"gap",8,"a","0","-","-",3291,"L1","Ambiguous",3291
"3200",18,"gap",1,"b","0","-","-",4869,"L1","Unambiguous",4869
"3234",18,"gap",4,"a","0","-","-",4876,"L1","Ambiguous",4876
"3238",18,"gap",7,"b","0","-","-",4926,"L1","Unambiguous",4926
"3259",19,"gap",7,"a","0","-","-",7359,"L1","Ambiguous",7359
"3270",19,"gap",8,"b","0","-","-",4511,"L1","Unambiguous",4511
"3280",19,"gap",9,"a","0","-","-",5641,"L1","Ambiguous",5641
"3308",19,"gap",3,"a","0","-","-",5607,"L1","Ambiguous",5607
"3326",19,"gap",1,"a","0","-","-",4694,"L1","Ambiguous",4694
"3346",19,"gap",6,"b","0","-","-",8642,"L1","Unambiguous",8642
"3368",19,"gap",4,"b","0","-","-",5582,"L1","Unambiguous",5582
"3371",19,"gap",10,"b","0","-","-",5559,"L1","Unambiguous",5559
"3384",19,"gap",5,"a","0","-","-",4697,"L1","Ambiguous",4697
"3388",19,"gap",12,"b","0","-","-",5019,"L1","Unambiguous",5019
"3408",19,"gap",2,"b","0","-","-",4300,"L1","Unambiguous",4300
"3411",19,"gap",11,"a","0","-","-",4304,"L1","Ambiguous",4304
"3437",20,"gap",2,"a","0","-","-",5158,"L1","Ambiguous",5158
"3444",20,"gap",9,"b","0","-","-",5903,"L1","Unambiguous",5903
"3448",20,"gap",1,"b","0","-","-",8232,"L1","Unambiguous",8232
"3458",20,"gap",12,"a","0","-","-",8713,"L1","Ambiguous",8713
"3470",20,"gap",3,"b","0","-","-",3802,"L1","Unambiguous",3802
"3481",20,"gap",8,"a","0","-","-",8242,"L1","Ambiguous",8242
"3488",20,"gap",5,"b","0","-","-",5580,"L1","Unambiguous",5580
"3509",20,"gap",11,"b","0","-","-",2708,"L1","Unambiguous",2708
"3512",20,"gap",4,"a","0","-","-",5643,"L1","Ambiguous",5643
"3549",20,"gap",10,"a","0","-","-",4157,"L1","Ambiguous",4157
"3556",20,"gap",7,"b","0","-","-",4294,"L1","Unambiguous",4294
"3584",20,"gap",6,"a","0","-","-",3227,"L1","Ambiguous",3227
"3615",21,"gap",5,"a","0","-","-",6155,"L1","Ambiguous",6155
"3627",21,"gap",3,"a","0","-","-",5482,"L1","Ambiguous",5482
"3673",21,"gap",10,"b","0","-","-",2085,"L1","Unambiguous",2085
"3676",21,"gap",8,"b","0","-","-",6368,"L1","Unambiguous",6368
"3679",21,"gap",7,"a","0","-","-",7748,"L1","Ambiguous",7748
"3683",21,"gap",1,"a","0","-","-",5717,"L1","Ambiguous",5717
"3693",21,"gap",12,"b","0","-","-",6559,"L1","Unambiguous",6559
"3706",21,"gap",11,"a","0","-","-",3803,"L1","Ambiguous",3803
"3709",21,"gap",2,"b","0","-","-",4685,"L1","Unambiguous",4685
"3729",21,"gap",6,"b","0","-","-",2551,"L1","Unambiguous",2551
"3742",21,"gap",9,"a","0","-","-",3868,"L1","Ambiguous",3868
"3771",21,"gap",4,"b","0","-","-",3895,"L1","Unambiguous",3895
"3795",22,"gap",4,"a","0","-","-",5173,"L1","Ambiguous",5173
"3798",22,"gap",7,"b","0","-","-",10419,"L1","Unambiguous",10419
"3804",22,"gap",3,"b","0","-","-",11731,"L1","Unambiguous",11731
"3828",22,"gap",1,"b","0","-","-",5146,"L1","Unambiguous",5146
"3832",22,"gap",5,"b","0","-","-",10486,"L1","Unambiguous",10486
"3835",22,"gap",12,"a","0","-","-",10904,"L1","Ambiguous",10904
"3843",22,"gap",9,"b","0","-","-",8018,"L1","Unambiguous",8018
"3871",22,"gap",8,"a","0","-","-",6545,"L1","Ambiguous",6545
"3915",22,"gap",11,"b","0","-","-",8329,"L1","Unambiguous",8329
"3925",22,"gap",2,"a","0","-","-",7488,"L1","Ambiguous",7488
"3948",22,"gap",10,"a","0","-","-",7280,"L1","Ambiguous",7280
"3951",22,"gap",6,"a","0","-","-",5567,"L1","Ambiguous",5567
"3992",23,"gap",9,"a","0","-","-",12477,"L1","Ambiguous",12477
"4011",23,"gap",4,"b","0","-","-",6172,"L1","Unambiguous",6172
"4015",23,"gap",10,"b","0","-","-",4638,"L1","Unambiguous",4638
"4059",23,"gap",3,"a","0","-","-",12483,"L1","Ambiguous",12483
"4062",23,"gap",12,"b","0","-","-",6464,"L1","Unambiguous",6464
"4069",23,"gap",11,"a","0","-","-",6594,"L1","Ambiguous",6594
"4076",23,"gap",5,"a","0","-","-",7002,"L1","Ambiguous",7002
"4092",23,"gap",6,"b","0","-","-",6164,"L1","Unambiguous",6164
"4096",23,"gap",8,"b","0","-","-",14708,"L1","Unambiguous",14708
"4103",23,"gap",2,"b","0","-","-",7966,"L1","Unambiguous",7966
"4114",23,"gap",1,"a","0","-","-",6515,"L1","Ambiguous",6515
"4134",23,"gap",7,"a","0","-","-",5643,"L1","Ambiguous",5643
"4163",24,"gap",11,"b","0","-","-",4554,"L1","Unambiguous",4554
"4173",24,"gap",1,"b","0","-","-",3539,"L1","Unambiguous",3539
"4188",24,"gap",5,"b","0","-","-",4352,"L1","Unambiguous",4352
"4198",24,"gap",4,"a","0","-","-",4258,"L1","Ambiguous",4258
"4212",24,"gap",10,"a","0","-","-",4106,"L1","Ambiguous",4106
"4221",24,"gap",7,"b","0","-","-",5230,"L1","Unambiguous",5230
"4224",24,"gap",12,"a","0","-","-",5151,"L1","Ambiguous",5151
"4242",24,"gap",9,"b","0","-","-",7268,"L1","Unambiguous",7268
"4281",24,"gap",8,"a","0","-","-",5181,"L1","Ambiguous",5181
"4295",24,"gap",6,"a","0","-","-",3627,"L1","Ambiguous",3627
"4303",24,"gap",2,"a","0","-","-",6168,"L1","Ambiguous",6168
"4314",24,"gap",3,"b","0","-","-",5223,"L1","Unambiguous",5223
"4334",25,"gap",8,"b","0","-","-",3407,"L1","Unambiguous",3407
"4344",25,"gap",9,"a","0","-","-",7030,"L1","Ambiguous",7030
"4347",25,"gap",4,"b","0","-","-",6013,"L1","Unambiguous",6013
"4352",25,"gap",12,"b","0","-","-",5647,"L1","Unambiguous",5647
"4356",25,"gap",3,"a","0","-","-",5275,"L1","Ambiguous",5275
"4363",25,"gap",5,"a","0","-","-",4737,"L1","Ambiguous",4737
"4367",25,"gap",10,"b","0","-","-",4378,"L1","Unambiguous",4378
"4379",25,"gap",2,"b","0","-","-",7255,"L1","Unambiguous",7255
"4412",25,"gap",6,"b","0","-","-",2929,"L1","Unambiguous",2929
"4463",25,"gap",11,"a","0","-","-",4012,"L1","Ambiguous",4012
"4483",25,"gap",1,"a","0","-","-",3199,"L1","Ambiguous",3199
"4498",25,"gap",7,"a","0","-","-",4409,"L1","Ambiguous",4409
"4515",26,"gap",1,"b","0","-","-",4352,"L1","Unambiguous",4352
"4543",26,"gap",4,"a","0","-","-",4763,"L1","Ambiguous",4763
"4550",26,"gap",5,"b","0","-","-",6831,"L1","Unambiguous",6831
"4565",26,"gap",6,"a","0","-","-",8473,"L1","Ambiguous",8473
"4572",26,"gap",10,"a","0","-","-",6967,"L1","Ambiguous",6967
"4576",26,"gap",7,"b","0","-","-",7015,"L1","Unambiguous",7015
"4593",26,"gap",9,"b","0","-","-",3621,"L1","Unambiguous",3621
"4596",26,"gap",2,"a","0","-","-",3700,"L1","Ambiguous",3700
"4619",26,"gap",11,"b","0","-","-",7648,"L1","Unambiguous",7648
"4632",26,"gap",3,"b","0","-","-",4857,"L1","Unambiguous",4857
"4655",26,"gap",12,"a","0","-","-",4815,"L1","Ambiguous",4815
"4670",26,"gap",8,"a","0","-","-",4612,"L1","Ambiguous",4612
"4694",27,"gap",2,"b","0","-","-",6417,"L1","Unambiguous",6417
"4703",27,"gap",4,"b","0","-","-",10643,"L1","Unambiguous",10643
"4707",27,"gap",10,"b","0","-","-",9159,"L1","Unambiguous",9159
"4722",27,"gap",12,"b","0","-","-",4335,"L1","Unambiguous",4335
"4742",27,"gap",9,"a","0","-","-",4123,"L1","Ambiguous",4123
"4753",27,"gap",8,"b","0","-","-",8270,"L1","Unambiguous",8270
"4759",27,"gap",5,"a","0","-","-",5165,"L1","Ambiguous",5165
"4784",27,"gap",6,"b","0","-","-",3929,"L1","Unambiguous",3929
"4792",27,"gap",7,"a","0","-","-",3156,"L1","Ambiguous",3156
"4805",27,"gap",1,"a","0","-","-",5926,"L1","Ambiguous",5926
"4811",27,"gap",11,"a","0","-","-",7299,"L1","Ambiguous",7299
"4814",27,"gap",3,"a","0","-","-",2630,"L1","Ambiguous",2630
"4885",28,"gap",11,"b","0","-","-",3799,"L1","Unambiguous",3799
"4903",28,"gap",8,"a","0","-","-",3981,"L1","Ambiguous",3981
"4915",28,"gap",7,"b","0","-","-",8706,"L1","Unambiguous",8706
"4919",28,"gap",2,"a","0","-","-",6644,"L1","Ambiguous",6644
"4963",28,"gap",6,"a","0","-","-",6529,"L1","Ambiguous",6529
"4980",28,"gap",1,"b","0","-","-",4672,"L1","Unambiguous",4672
"4986",28,"gap",12,"a","0","-","-",5223,"L1","Ambiguous",5223
"4995",28,"gap",4,"a","0","-","-",7477,"L1","Ambiguous",7477
"5011",28,"gap",10,"a","0","-","-",3821,"L1","Ambiguous",3821
"5022",28,"gap",3,"b","0","-","-",7260,"L1","Unambiguous",7260
"5031",28,"gap",5,"b","0","-","-",10316,"L1","Unambiguous",10316
"5034",28,"gap",9,"b","0","-","-",6326,"L1","Unambiguous",6326
"5058",29,"gap",1,"a","0","-","-",6933,"L1","Ambiguous",6933
"5065",29,"gap",6,"b","0","-","-",4438,"L1","Unambiguous",4438
"5102",29,"gap",3,"a","0","-","-",7816,"L1","Ambiguous",7816
"5118",29,"gap",9,"a","0","-","-",6284,"L1","Ambiguous",6284
"5141",29,"gap",4,"b","0","-","-",4050,"L1","Unambiguous",4050
"5157",29,"gap",10,"b","0","-","-",3936,"L1","Unambiguous",3936
"5164",29,"gap",2,"b","0","-","-",5582,"L1","Unambiguous",5582
"5187",29,"gap",12,"b","0","-","-",3995,"L1","Unambiguous",3995
"5195",29,"gap",8,"b","0","-","-",4049,"L1","Unambiguous",4049
"5204",29,"gap",11,"a","0","-","-",3458,"L1","Ambiguous",3458
"5207",29,"gap",7,"a","0","-","-",5559,"L1","Ambiguous",5559
"5218",29,"gap",5,"a","0","-","-",4671,"L1","Ambiguous",4671
"5249",30,"gap",11,"b","0","-","-",3600,"L1","Unambiguous",3600
"5256",30,"gap",1,"b","0","-","-",3287,"L1","Unambiguous",3287
"5272",30,"gap",12,"a","0","-","-",5085,"L1","Ambiguous",5085
"5279",30,"gap",5,"b","0","-","-",4827,"L1","Unambiguous",4827
"5292",30,"gap",6,"a","0","-","-",5363,"L1","Ambiguous",5363
"5298",30,"gap",8,"a","0","-","-",3177,"L1","Ambiguous",3177
"5317",30,"gap",9,"b","0","-","-",3595,"L1","Unambiguous",3595
"5343",30,"gap",2,"a","0","-","-",3839,"L1","Ambiguous",3839
"5351",30,"gap",10,"a","0","-","-",4473,"L1","Ambiguous",4473
"5358",30,"gap",4,"a","0","-","-",3911,"L1","Ambiguous",3911
"5361",30,"gap",7,"b","0","-","-",3082,"L1","Unambiguous",3082
"5371",30,"gap",3,"b","0","-","-",5412,"L1","Unambiguous",5412
"5428",31,"gap",7,"a","0","-","-",15972,"L1","Ambiguous",15972
"5435",31,"gap",3,"a","0","-","-",4782,"L1","Ambiguous",4782
"5441",31,"gap",12,"b","0","-","-",4428,"L1","Unambiguous",4428
"5448",31,"gap",10,"b","0","-","-",4643,"L1","Unambiguous",4643
"5454",31,"gap",11,"a","0","-","-",7523,"L1","Ambiguous",7523
"5460",31,"gap",6,"b","0","-","-",7583,"L1","Unambiguous",7583
"5486",31,"gap",1,"a","0","-","-",10813,"L1","Ambiguous",10813
